Episode,Reward,Actor_Loss,Critic_Loss,Duration
842,0.5217756675556302,"[7.866136186862605e-09, 8.373936211114597e-09, 7.236737875615518e-09, 4.5933039594103775e-09, 3.798199976756678e-09, 3.914012225436636e-09, 2.3750963418223137e-09, 2.259864739784234e-09, 1.9317751842606867e-09, 1.4252050650753745e-09, 6.418572895405816e-10, 5.766623289993333e-10, 5.326211138800829e-10, 4.926024588236544e-10, 4.559491117994696e-10, 4.2219922002928456e-10, 4.155165655994608e-10, 4.033689493532222e-10, 3.7473585345892957e-10, 3.4696515105459014e-10, 3.147313798468332e-10, 2.9884097973997825e-10, 3.063043430007184e-10, 3.039968554663375e-10, 2.6703619870893647e-10, 2.79252204693492e-10, 4.082112980974273e-10, 2.4716942381708407e-10, 1.9512749749317493e-10, 1.3735769466283188e-10, 6.059864415819405e-11, -1.0551560493399226e-11, -1.601687810159902e-10, -2.2770232921409672e-10, -2.3791460468380876e-10, -2.578790792018282e-10, -3.850325058785131e-10, -3.651897118039926e-10, -2.656684039425983e-10, -1.3099478446410018e-10, -7.782752914353708e-11, -4.3577145364404046e-11, 9.942270617901983e-11, 9.067592510181299e-11, 1.0118929305580338e-10, 1.100957242039513e-10, 1.1838842406408645e-10, 1.260842680261831e-10, 1.3318270097872897e-10, 1.2309010755107153e-10, 1.304254620970724e-10, 1.984990227743566e-10, 4.3123199455763483e-10, 4.3164100071990674e-10, 4.3689768469690193e-10, 4.443441725676678e-10, 3.4970343287810124e-10, 1.882623223981028e-10, 2.707585544658997e-10, 4.045697665766568e-10, 4.933871533552292e-09]","[1.5066209016367793e-05, 1.1189209544681944e-05, 8.356526450370438e-06, 5.453324774862267e-06, 7.676074346818496e-06, 1.684394374024123e-05, 1.5878227713983506e-05, 2.9336508305277675e-05, 4.201581032248214e-05, 3.5733402910409495e-05, 2.899056562455371e-05, 2.340037826797925e-05, 1.996257014980074e-05, 1.707547744445037e-05, 1.4628925782744773e-05, 1.2543378943519201e-05, 1.214944313687738e-05, 1.1449449630163144e-05, 9.881666301225778e-06, 8.471327419101726e-06, 6.9704337875009514e-06, 6.284345090534771e-06, 6.602159828617005e-06, 6.503062195406528e-06, 5.0178769015474245e-06, 5.487479938892648e-06, 1.172599513665773e-05, 4.299017291486962e-06, 2.6792708922585007e-06, 1.3276563777253614e-06, 2.584077378742222e-07, 7.834533022332835e-09, 1.8052421637548832e-06, 3.648502342912252e-06, 3.9831065805628896e-06, 4.67963445771602e-06, 1.0432165254314896e-05, 9.38462108024396e-06, 4.966603682987625e-06, 1.2075015547452495e-06, 4.262321624537435e-07, 1.3362794959448365e-07, 6.955860385460255e-07, 5.785803409708024e-07, 7.205246106423147e-07, 8.529441402060911e-07, 9.86275381364976e-07, 1.1186687061126577e-06, 1.2481746125558857e-06, 1.0661689202606794e-06, 1.1970284958806587e-06, 2.7726587177312467e-06, 1.3085840691928752e-05, 1.3110675354255363e-05, 1.3431953448161948e-05, 1.3893723917135503e-05, 8.605566108599305e-06, 2.4940577532106545e-06, 5.158745352673577e-06, 1.1517719940457027e-05, 0.0017129922052845359]",61
843,0.14775215834379196,"[6.205591596142312e-10, 1.1690030055078182e-09, 1.928564252740017e-10, 1.553202150228472e-10, 2.643805452340331e-10, 1.9835336151352578e-10, -3.716671762021839e-11, -1.0618085577451808e-10, -9.966873160127676e-11, -4.7525545998627905e-11, 2.559464098994546e-11, 2.6465944019671284e-11, 3.827782882326325e-11, 8.842616916471258e-11, 8.57465279335834e-11, 7.65743093933402e-11, 9.02122907625591e-12, -9.098634345949819e-11, -4.316108359603277e-09]","[2.2395470011815632e-07, 3.846545041596983e-06, 2.6172663183388067e-06, 1.6976013057501405e-06, 4.918568265566137e-06, 2.7685910026775673e-06, 9.720489657638609e-08, 7.93363369666622e-07, 6.990327960920695e-07, 1.5894025295892789e-07, 4.6097543560108534e-08, 4.9289507586536274e-08, 1.0310371578725608e-07, 5.502262183654238e-07, 5.173837962502148e-07, 4.126158330564067e-07, 5.72678837684748e-09, 5.825485231980565e-07, 0.0013108843704685569]",19
844,0.30731925182044506,"[3.6625819044289187e-10, 5.937793035037942e-10, 2.7739949226557314e-10, 6.594503831891529e-10, 5.337064679089565e-10, 2.630980155959861e-10, 4.991563412604094e-11, -1.0664714944486064e-10, -1.6147795600662818e-10, -2.631424245169711e-10, -1.2813218541740667e-10, -1.262687870928758e-10, -1.283284728481604e-10, -1.112630126920422e-10, -7.08553285488911e-11, -2.3833383183680112e-11, 1.36477513318356e-11, 6.627143972481875e-11, 8.867930001432711e-11, 1.1894753237928768e-10, 1.4054270247587652e-10, 1.566107382666715e-10, 1.709121871806829e-10, 1.2034552521189568e-10, 1.195226279060435e-10, 1.2912872160431021e-10, 1.4647751067631276e-10, 1.740088212409674e-10, 1.9216475632966024e-10, 1.4481717214298584e-10, 7.584078504097036e-11, 4.48341433423316e-11, 4.470269293621598e-11, 2.8733019435955853e-11, 4.695060451531674e-10]","[9.439616405870765e-06, 6.202543772815261e-06, 6.016562679178605e-07, 4.896253358310787e-06, 5.011002940591425e-06, 4.870963039138587e-06, 1.753286369421403e-07, 8.003467542039289e-07, 1.8348738421991584e-06, 4.8726078603067435e-06, 1.1553037211342598e-06, 1.12194538814947e-06, 1.1588460893108277e-06, 8.711267014405166e-07, 3.53284633547446e-07, 3.9971556731188684e-08, 1.3106957297281951e-08, 3.0905269454706286e-07, 5.53380914425361e-07, 9.95613049781241e-07, 1.389940848639526e-06, 1.7259285414183978e-06, 2.0555394257826265e-06, 1.0191535011472297e-06, 1.0052635843749158e-06, 1.1733441169781145e-06, 1.5098075891728513e-06, 2.130699840563466e-06, 2.5985266347561264e-06, 1.4757739563719952e-06, 4.047486186209426e-07, 1.4144819715511403e-07, 1.4061998854231206e-07, 5.809546621549089e-08, 1.5511795936618e-05]",35
845,0.3846680158749223,"[1.3185469605048183e-08, 8.32141200390879e-09, 5.156179927467974e-09, 2.525354814153502e-09, 1.3314597202551681e-09, 5.236664990526663e-10, 2.080646939461861e-11, -7.524825901272791e-11, -8.977353582739767e-11, -1.3414160060509772e-10, -1.1604762983896677e-10, -9.631763442374819e-11, -8.93276702607082e-11, -8.43396533167784e-11, -6.963674775706252e-11, -5.5328193415693505e-11, -2.2080118983192065e-11, 1.1214852657648322e-10, 1.1968738500289788e-10, 1.3102942342246848e-10, 1.4228974942742667e-10, 1.6363534138807978e-10, 1.8233861642791283e-10, 1.8985615857225469e-10, 1.560298695801876e-10, 1.3022118106054137e-10, 1.3575542079369285e-10, 1.1422775225700121e-10, 7.541878926931034e-11, 4.792256175223386e-11, 5.2549083140451813e-11, 5.643752826189896e-11, 5.95408236603312e-11, 6.180656680898622e-11, -5.200285189445319e-13, 7.38742487321753e-12, 3.543654605864255e-11, 3.6198603142745256e-11, 4.075629070343645e-11, 5.978906952863738e-11, 5.643142203526352e-11, 5.1664235389825564e-11, -2.530470277761765e-09]","[1.0278529771312606e-05, 5.414143743109889e-06, 5.182362201594515e-06, 4.070478553330759e-06, 4.9899435907718726e-06, 4.824244570045266e-06, 3.046326924049936e-08, 3.9844888988227467e-07, 5.671217877534218e-07, 1.266212734662986e-06, 9.476593163526559e-07, 6.528167659780593e-07, 5.615024747385178e-07, 5.005452408113342e-07, 3.4123743830605235e-07, 2.1541337957842188e-07, 3.430697859130305e-08, 8.850480526234605e-07, 1.0080369747811346e-06, 1.2081402473995695e-06, 1.4247115132093313e-06, 1.8842300733012962e-06, 2.339575075893663e-06, 2.5364661269122735e-06, 1.7131493450506241e-06, 1.1932817187698674e-06, 1.296862933486409e-06, 9.181696896121139e-07, 4.002569085059804e-07, 1.6160683458110725e-07, 1.9431662678925932e-07, 2.24138091198256e-07, 2.494648470019456e-07, 2.6881218673224794e-07, 1.9029791631375303e-11, 3.840306295188611e-09, 8.836544651558143e-08, 9.220688212963069e-08, 1.168877616919417e-07, 2.5154940885840915e-07, 2.2408958955111302e-07, 1.8782772315262264e-07, 0.0004505906836129725]",43
846,0.13272363133728504,"[1.8358180531308221e-09, 1.5669127106932024e-10, 4.1895917846090924e-09, 1.5848955481345683e-09, 1.245510694580787e-09, 3.1522254251292736e-10, 2.8882676805785934e-10, 2.108446923998475e-11, 3.240785764746512e-11, 5.733103575211729e-11, 6.76698766466366e-11, 8.763435810354991e-11, 1.4684121973917996e-10, 1.5222580140861197e-10, 1.4436275785900676e-10, 3.619926927656003e-11, 3.280287499962675e-11, -3.2999472043826472e-09]","[6.58769465644582e-08, 3.9662323425559975e-10, 8.1206724189542e-07, 6.904627980475198e-07, 4.36651043855818e-06, 6.9922066359140445e-06, 5.8702230489871e-06, 3.1282759493933554e-08, 7.390610790025676e-08, 2.312912812385548e-07, 3.22233347560541e-07, 5.404163516686822e-07, 1.5173147858149605e-06, 1.6306331644955208e-06, 1.466527010052232e-06, 9.221027852390762e-08, 7.571876636802699e-08, 0.0007662908756174147]",18
847,0.14881333895027637,"[-5.1399243972127806e-08, -1.3912395679938072e-08, -1.541440397545557e-08, -3.617338206751697e-09, -7.270142821091952e-10, -6.999646001704107e-11, -5.179946055422491e-11, -9.631363762085954e-11, -1.1853186834831497e-11, 2.846634386544089e-11, 5.323697732650956e-11, 5.001533215365228e-11, 2.6824212989717822e-11, 1.4092728720105363e-11, 1.2174263333553093e-11, 2.4219296707039817e-11, 4.39346406477803e-11, 8.170353976710842e-11, 6.829931287199997e-09]","[4.624386747309472e-06, 3.474105483292078e-07, 1.3328810837265337e-06, 7.104788437573006e-07, 7.590480777253106e-07, 3.4477190524739854e-07, 1.8881225116729183e-07, 6.527625941998849e-07, 9.886667484693135e-09, 5.702208127900121e-08, 1.9943733775562578e-07, 1.7602971524866007e-07, 5.063300179131147e-08, 1.3975581580893959e-08, 1.0429538122025406e-08, 4.12764862289805e-08, 1.3582940994183446e-07, 4.697442363976734e-07, 0.0032825577072799206]",19
848,0.14722165931016207,"[-3.08511367563824e-08, -1.737599752971164e-08, -4.8973416433284456e-09, -4.1220402091646235e-10, 4.188295196771996e-11, -6.286971637736727e-11, 4.910295087201533e-11, 1.0010571538376922e-10, 1.079492138039706e-11, 7.946533188418758e-12, 3.72031329354261e-11, 4.586642871062807e-11, 3.062039857781862e-11, 2.0009773352147597e-11, 2.964384640535833e-11, 3.9743767304978306e-11, -6.552981247909262e-12, -1.7242209396362007e-11, -6.014769127205e-09]","[1.1444458323239814e-05, 3.5833882066071965e-06, 6.75084265822079e-07, 4.1371905012965726e-08, 7.714969108008063e-09, 2.7813953806798963e-07, 1.6966600924206432e-07, 7.05175864368357e-07, 8.200091272669852e-09, 4.443601486769921e-09, 9.739547124354431e-08, 1.480367473050137e-07, 6.597834101285116e-08, 2.81750089925481e-08, 6.183705636431114e-08, 1.1115213283119374e-07, 3.021743077979977e-09, 2.092018647203986e-08, 0.0025457607116550207]",19
849,0.07702463679015636,"[-3.4925602410140755e-09, 2.9822544433955045e-08, 2.0251942345339558e-08, 2.213432770403756e-09, -3.5380773311111113e-10, -7.55267029473039e-11, 2.79962754368146e-11, 6.997159102128947e-11, -1.0616620083059303e-10, -1.0248203674567691e-10, -8.030998782659893e-11, -2.4505026896548543e-09]","[2.7397565105502508e-08, 1.6888757272681687e-06, 2.342402240174124e-06, 5.099932991470268e-07, 5.505468152477988e-07, 4.014031560473086e-07, 5.5154405487201075e-08, 3.445269669555273e-07, 7.931443519737513e-07, 7.39052325116063e-07, 4.5385678504317184e-07, 0.00042256165761500597]",12
850,0.046791886910796165,"[1.755427092575701e-07, 8.073205037817388e-08, 1.1807524735729658e-08, -2.4130017983736707e-09, -9.204934037221335e-10, -1.6865688012845936e-10, -1.5314129131471788e-10, -5.1840372272682345e-11, -1.8580526006672926e-09]","[5.827123004564783e-06, 4.8502661229576916e-06, 9.070378723663453e-07, 5.620385650217941e-07, 1.656221002122038e-06, 2.0016486814711243e-06, 1.6503054212080315e-06, 1.8911062227289221e-07, 0.00024293814203701913]",9
851,0.047025091014802456,"[1.0139190464997228e-07, 7.397868273528729e-08, 1.3796942255339673e-08, 1.585151121474837e-09, 3.5234042246312658e-12, -1.1530111934665577e-11, -4.6507360462744174e-11, -7.447798627824298e-11, 2.2895266238442957e-10]","[6.562858288816642e-06, 7.063291832309915e-06, 2.0166291960777016e-06, 9.021200639836024e-07, 2.18395981854691e-10, 9.35506339061476e-09, 1.5220294358186948e-07, 3.903332697063888e-07, 3.6886808629787993e-06]",9
852,0.4363822294399142,"[3.3817246780643018e-09, 4.893979888009881e-09, 3.845467499985489e-09, 7.779324739942695e-09, 5.674895664498081e-09, 3.032550877080098e-09, 1.5146219833894747e-09, 8.174085852630242e-10, -1.6141755987408857e-10, -7.473489188614124e-11, -8.72262331808038e-11, -4.5321975339351894e-11, -2.1460168711517902e-11, -4.919088053556564e-11, -5.920775675294365e-11, -4.046718862782406e-11, -2.2366112434335506e-11, -4.956036015607568e-12, 1.172662141002423e-11, 1.0536106709313486e-10, 1.2213964561968993e-10, 1.3312108360086228e-10, 1.4730262842821418e-10, 1.6033131766679531e-10, 1.722089276734451e-10, 1.829336959691119e-10, 1.772227087304401e-10, 1.749836109343761e-10, 1.4801938841291218e-10, 1.502593743873959e-10, 1.5929037255890677e-10, 1.5641000994381926e-10, 9.14060077628065e-11, 3.657341443585871e-11, 3.255929206802399e-11, 4.156364488694386e-11, 4.988010698925294e-11, 5.45847880784045e-11, 5.293677302065092e-11, 6.073897634850667e-11, 8.301626747142521e-11, 9.851931770388234e-11, 9.506052889296512e-11, 1.4321689667529114e-10, 1.4517233248856343e-10, 1.4550162463766725e-10, 1.4413360782672413e-10, 1.7577009292502055e-10, 3.1674269873605e-09]","[3.576621566026006e-06, 1.3758346995018655e-06, 5.374900524657278e-07, 2.661592361619114e-06, 3.775392542593181e-06, 3.82920461561298e-06, 3.2945176826615352e-06, 2.9385830657702172e-06, 4.583753820952552e-07, 3.9303074572671903e-07, 5.35394576672843e-07, 1.4454309393840958e-07, 3.240753443378708e-08, 1.7027420540216553e-07, 2.466816795276827e-07, 1.1523536613822216e-07, 3.520145952506937e-08, 1.7284174091969362e-09, 9.676660361890299e-09, 7.811599971319083e-07, 1.0497672064957442e-06, 1.2470198953451472e-06, 1.5268652759914403e-06, 1.808907882150379e-06, 2.0868492356385104e-06, 2.3548707304144045e-06, 2.2101330614532344e-06, 2.1546384232351556e-06, 1.5417605254697264e-06, 1.5887767403910402e-06, 1.7854955558505026e-06, 1.7215070329257287e-06, 5.879347781956312e-07, 9.412624280003001e-08, 7.459841810941725e-08, 1.2156455397871468e-07, 1.750791511767602e-07, 2.0966355407381343e-07, 1.9719441013421601e-07, 2.596059403003892e-07, 4.84960253288591e-07, 6.83002781443065e-07, 6.358872610690014e-07, 1.4433386468226672e-06, 1.4830213785899105e-06, 1.4897568689775653e-06, 1.4618749446526635e-06, 2.1740504507761216e-06, 0.0007059808121994138]",49
853,0.04760572034865618,"[-1.6300414351633208e-09, -2.807315935271504e-09, -4.502105910297871e-10, 4.177769588609159e-11, 2.3917404168294354e-10, 1.4426328187600035e-10, -9.183765727061033e-12, -8.528323186540732e-11, -2.1339123801311644e-09]","[1.1063426654800423e-06, 6.846630185464164e-06, 3.565751967471442e-06, 1.2281988404083677e-07, 4.025388534500962e-06, 1.4645065675722435e-06, 5.935008040580669e-09, 5.118079684507393e-07, 0.0003204297972843051]",9
854,0.9316235398873687,"[3.1071518691305755e-09, 8.029073406135012e-09, 1.4093076927679249e-08, 1.2919221248353097e-08, 9.103359843720682e-09, 4.2856793669443505e-09, 2.880508720437547e-09, 1.4759800048835814e-09, 9.196113315290688e-10, 5.150973536593995e-10, 3.246576618654018e-10, 1.5411850962099294e-10, 1.4694380434665533e-10, 1.40333980547247e-10, 1.3267255349891371e-10, 1.2564173312856752e-10, 1.2232705126624666e-10, 1.1952040745999426e-10, 1.1717206371830713e-10, 1.1521984755180625e-10, 1.1362645546686423e-10, 1.1234037311513845e-10, 1.1400304311681708e-10, 1.2934543713871705e-10, 1.319087200579716e-10, 1.4147617799498136e-10, 1.3874414117598377e-10, 1.3432101264587715e-10, 1.3241320540036128e-10, 1.3104896334770189e-10, 1.3074520632816444e-10, 1.2876989752275136e-10, 1.2677682514894428e-10, 1.234283925066748e-10, 1.2090596579472646e-10, 1.190301329723198e-10, 1.1712054936996452e-10, 1.1391067256116827e-10, 1.1138469313554111e-10, 9.889868091139675e-11, 9.505109199725581e-11, 9.403856859879767e-11, 9.301716341614252e-11, 9.197621830825398e-11, 8.902746595484956e-11, 5.837286903842553e-11, 2.857270323119998e-11, 2.694556036630935e-11, -1.307754078638812e-11, -1.1988634043835766e-11, -1.064926011956624e-11, -1.1148417258799448e-11, -1.1773694866268336e-11, -9.565682447532087e-12, -8.689938525707763e-12, -1.9827696776109072e-11, -2.4044769647568742e-11, -3.078249113941389e-11, -2.5499605899037547e-11, -2.0069281306267506e-11, -1.4543035178893327e-11, -8.967050192654202e-12, -1.762679065209216e-11, -1.7291059209445514e-11, -1.0935254438071418e-11, -4.583001079333515e-12, -6.437518053348246e-12, -5.311307383487618e-12, 1.8349768319408932e-12, 8.867574209647788e-12, 1.5171865500041015e-11, 5.400125333877848e-13, 6.382450991326838e-12, 1.3066882645351718e-11, 1.9552361466002033e-11, 2.5784711171761288e-11, 3.170974940958082e-11, 3.3504757995794776e-11, 2.934897117001789e-11, 2.929834500009498e-11, 2.44471144716929e-11, 2.4683369931333132e-11, 1.5880631878961715e-11, 1.3910652144066837e-11, 7.537082936937e-12, 6.276846403752145e-11, 1.694857726386445e-10, 1.7057912027329536e-10, 1.7049918421552235e-10, 1.7672666108303758e-10, 1.910361036028263e-10, 2.031251000733647e-10, 1.8849768967932334e-10, 1.750653233489885e-10, 1.5685854004576782e-10, 1.489581930025352e-10, 1.3340974158726482e-10, 1.1769742125355975e-10, 1.1423396950593911e-10, -4.644248541296747e-09]","[6.7936671257484704e-06, 8.575387255405076e-06, 1.0784116966533475e-05, 9.587703061697539e-06, 7.179464773798827e-06, 3.231157052141498e-06, 3.454862962826155e-06, 2.7253220196143957e-06, 2.380390242251451e-06, 2.0745114852616098e-06, 1.8542617681305273e-06, 1.6714343473722693e-06, 1.5194355000858195e-06, 1.3858154943591217e-06, 1.2386308299028315e-06, 1.1108298849649145e-06, 1.0529911378398538e-06, 1.0052262950921431e-06, 9.66112793321372e-07, 9.34187994516833e-07, 9.085286478693888e-07, 8.880786026566057e-07, 9.145608146354789e-07, 1.1772858670155983e-06, 1.2244096296853968e-06, 1.4084660051594255e-06, 1.3545935644287965e-06, 1.2696020803559804e-06, 1.2337930002104258e-06, 1.208500634675147e-06, 1.2029048548356513e-06, 1.166832248600258e-06, 1.1309917908874922e-06, 1.0720372074501938e-06, 1.028667838909314e-06, 9.969962775357999e-07, 9.652635526435915e-07, 9.130793614531285e-07, 8.730331160222704e-07, 6.882729053359071e-07, 6.357610118357115e-07, 6.222883826012549e-07, 6.088437771722965e-07, 5.952929882369062e-07, 5.577347224061668e-07, 2.397738398940419e-07, 5.744898601278692e-08, 5.109214384901861e-08, 1.2034605312294389e-08, 1.0113909709730251e-08, 7.980288430076143e-09, 8.7459319786376e-09, 9.754504759484917e-09, 6.438899191607561e-09, 5.3138968780785945e-09, 2.7664590618314833e-08, 4.068374437338207e-08, 6.667871588206253e-08, 4.575585066390886e-08, 2.8342839186734636e-08, 1.4882976628882716e-08, 5.658208124259545e-09, 2.1863828081336578e-08, 2.103889329418962e-08, 8.414676955226241e-09, 1.4780177082229784e-09, 2.916195285251888e-09, 1.9851009724902724e-09, 2.3694135542484673e-10, 5.533365765586495e-09, 1.6197860830402533e-08, 2.0520474208751693e-11, 2.8665179119258255e-09, 1.2014996997322669e-08, 2.690160272322828e-08, 4.6784741414285236e-08, 7.075633590147845e-08, 7.899374310227358e-08, 6.061295465542571e-08, 6.040402666940281e-08, 4.205666925827245e-08, 4.2873466554738116e-08, 1.7746604186186232e-08, 1.3616787697401378e-08, 3.997479680606375e-09, 2.772443394860602e-07, 2.021371983573772e-06, 2.0475356450333493e-06, 2.0456170659599593e-06, 2.197778030677e-06, 2.5680919861770235e-06, 2.903399945353158e-06, 2.5002977963595185e-06, 2.1566513623838546e-06, 1.731394604576053e-06, 1.5613795767421834e-06, 1.252433889931126e-06, 9.747956255523604e-07, 9.1826967718589e-07, 0.0015177862951532006]",100
