Episode,Reward,Actor_Loss,Critic_Loss,Duration
264,0.11303535290062428,"[0.0003991646517533809, 1.815114046621602e-05, 9.807129390537739e-05, 1.0407792615296785e-05, 5.971078564925847e-08, 2.706619568471069e-07, 3.691563321694957e-08, -2.295970524812674e-09, 5.366243005511251e-09, 1.9970818332382123e-09, -1.23094479054231e-10, -1.4572525131040237e-10, 2.4827256916992724e-10, 2.7629901144798907e-10, -1.9274644103006722e-08]","[0.0005745280650444329, 2.3929824237711728e-06, 0.0010023701470345259, 0.00015909336798358709, 6.199278601570768e-08, 1.2525863894552458e-05, 1.911141225718893e-06, 5.134169356324492e-08, 1.6541793002033955e-06, 1.0963032082145219e-06, 1.666005999823028e-08, 9.33961956661733e-08, 6.939961849639076e-07, 2.3875686565588694e-06, 0.026142820715904236]",15
265,0.031681688502430916,"[0.0007102012168616056, 0.0002557351253926754, -2.103088718286017e-06, -7.193023066065507e-06, 2.212623542163783e-07, 2.386665585163428e-07, -7.071411118886317e-07]","[0.0001752797979861498, 0.00016997783677652478, 1.9101362624951435e-07, 3.490078233880922e-05, 4.2310051640015445e-07, 5.025899099564413e-06, 0.00035687521449290216]",7
266,0.030601861886680126,"[-0.0016707138856872916, 0.00018398060637991875, 8.182534656953067e-06, 1.7826621387939667e-06, -1.1898833918166929e-06, -7.817748723937257e-07, -5.670315772476897e-07]","[0.0008345997193828225, 0.00013075032620690763, 4.533670562523184e-06, 3.002286575792823e-06, 1.4951300727261696e-05, 5.7142508012475446e-05, 0.00021551996178459376]",7
267,0.021775548346340656,"[-0.0014422262320294976, 2.895896614063531e-05, -6.058894086891087e-06, 3.500543698464753e-06, 1.3347294043342117e-06, -1.7685848661130876e-06]","[0.000847228744532913, 1.1897642480107606e-06, 8.114697607197741e-07, 3.862291123368777e-06, 6.458697498601396e-06, 0.0001055413085850887]",6
268,0.19397185277193785,"[1.7329246475128457e-05, -6.959920938243158e-06, -9.846812645264436e-06, -2.138801619366859e-06, -1.5353746221080655e-06, -3.8516498079843586e-07, -1.385893710903474e-07, -8.079169333541358e-08, -3.2411687556077595e-08, -1.1026496160582155e-08, -3.7047929168920746e-09, -1.091461365732016e-09, 9.786839394454461e-11, 1.6135094649261106e-10, 5.955858584094642e-10, 9.545538803834575e-10, 1.1654038845065884e-09, 1.2520368075641386e-09, 1.4337528941865685e-09, 1.521993420183776e-09, 1.6003502967265604e-09, 1.7148098496733155e-09, 1.8338630614067597e-09, 2.6786519669030895e-08]","[0.00024681101785972714, 4.681676728068851e-05, 0.00040146446553990245, 0.00010897647734964266, 0.00033996920683421195, 0.0001179462342406623, 7.640636613359675e-05, 0.00012343843991402537, 8.494494250044227e-05, 3.802520586759783e-05, 1.5091321984073147e-05, 5.23933749718708e-06, 7.488969799851475e-08, 8.142171168401546e-07, 2.4961373128462583e-05, 6.411809590645134e-05, 9.557243174640462e-05, 0.00011030975292669609, 0.00014465328422375023, 0.0001630066108191386, 0.0001802228216547519, 0.0002069243637379259, 0.00023665381013415754, 0.05049080029129982]",24
269,0.18792105466127396,"[3.0776772064200486e-07, 1.3678883078682702e-05, -1.2547655387606937e-05, -3.123761189272045e-06, -8.131206641337485e-07, -4.2706295744210365e-07, -1.071278248332419e-07, -2.984759106539059e-08, 2.958768563487979e-09, 6.9257195534078164e-09, 4.7204937736466945e-09, 3.3638707375160948e-09, 2.2091521945100112e-09, 1.6395402813174087e-09, 1.0432940067417462e-09, 1.0757005286521348e-09, 7.811956637127082e-10, 1.0061024235952232e-09, 1.2323183584683761e-09, 9.994841621008277e-10, 8.595996137117368e-10, 7.934845003276791e-10, -1.91741218458219e-08]","[8.13464339444181e-07, 0.0008354363963007927, 0.0020667267963290215, 0.0005886158905923367, 0.00020794238662347198, 0.00028963328804820776, 8.582934970036149e-05, 2.899279206758365e-05, 1.1645145150396274e-06, 2.343940104765352e-05, 4.3556385207921267e-05, 6.500131712527946e-05, 8.585606701672077e-05, 8.407006680499762e-05, 7.659371476620436e-05, 8.142588194459677e-05, 4.29436877311673e-05, 7.123019167920575e-05, 0.00010686255700420588, 7.029614789644256e-05, 5.199625957175158e-05, 4.4305390474619344e-05, 0.025870848447084427]",23
270,0.17489247303456068,"[2.6550977054284886e-05, -7.279882993316278e-06, -1.771012830431573e-05, 9.178392247122247e-06, 3.7162931221246254e-06, 1.4457641555054579e-06, 1.9222132152663107e-07, 4.244552265220136e-09, -8.514949634275126e-09, -4.220840565949402e-09, -2.758368200517225e-09, -1.1962807411336485e-09, -4.0641451315437394e-10, 3.3218764544651336e-11, 3.21132481717612e-10, 4.60719518091679e-10, 5.192673513398915e-10, 5.717107343095051e-10, 6.839862565222177e-10, 7.062938012225572e-10, 7.421744330216029e-10, -1.361663315435635e-08]","[0.0002713502326514572, 2.5392937459400855e-05, 0.00048431017785333097, 0.0008063315181061625, 0.0007943872478790581, 0.00077548943227157, 8.489804895361885e-05, 2.3151349637373642e-07, 4.685051408159779e-06, 5.571786459768191e-06, 9.51834226725623e-06, 6.293986189120915e-06, 2.9057491701678373e-06, 7.765093101852472e-08, 7.25685094948858e-06, 1.4936640582163818e-05, 1.8974124031956308e-05, 2.3000242435955442e-05, 3.292111068731174e-05, 3.5103501431876794e-05, 3.876070331898518e-05, 0.013047255575656891]",22
271,0.11322798486799002,"[-4.068911948706955e-05, -3.7287065879354486e-06, 1.4733175703440793e-05, 7.541249942732975e-06, -3.9623432712687645e-07, -3.8521471878993907e-07, -5.071235520404116e-08, -1.0489855206685661e-08, -5.378816281265131e-10, 6.170473576538882e-10, 1.037691155225673e-09, 2.507903884563234e-09, 1.7514587558054018e-09, 9.38093269731155e-10, 6.803128282939497e-09]","[0.0012429207563400269, 3.97260055251536e-06, 0.0002645945060066879, 0.00048097953549586236, 1.0232909517071676e-05, 7.007949170656502e-05, 8.042981789913028e-06, 2.080922968161758e-06, 2.7926997603344716e-08, 1.5853655099817843e-07, 1.793448973330669e-06, 2.766185934888199e-05, 5.396591222961433e-05, 6.192581349750981e-05, 0.0032568443566560745]",15
272,0.039464088156819344,"[4.218310641590506e-05, -2.760299867077265e-05, 0.00012951211829204112, 7.760363951092586e-05, 2.1368186935433187e-05, 1.5288662780221784e-06, 3.3854746561701177e-07, -3.0407666145038093e-06]","[1.9725463062059134e-05, 2.273866812174674e-06, 0.0002722774224821478, 0.000997497932985425, 0.0008479144307784736, 4.06419530918356e-05, 1.5174910913628992e-05, 0.007844153791666031]",8
273,0.16076773311942816,"[2.6148947654291987e-05, 3.767997623072006e-05, 8.484142199449707e-06, -1.407886713877815e-07, -4.685252577019128e-07, -5.17450700954214e-07, -6.4081575601449e-08, -3.819804916815883e-08, -1.5381953488713407e-08, -8.980506116529341e-09, -4.213595250490698e-09, -3.7168479405380594e-10, 2.4053739555718323e-10, 4.828696331671267e-10, 4.98989349839718e-10, 8.358538305941465e-10, 9.671278222711521e-10, 9.924866484212203e-10, 8.636300563580335e-10, -2.910434560021713e-09]","[0.00036386438296176493, 0.0002723543730098754, 4.1764382331166416e-05, 7.525715517431308e-08, 5.830684585816925e-06, 5.321731441654265e-05, 5.657408564729849e-06, 1.2675715879595373e-05, 1.1530113624758087e-05, 1.9637342120404355e-05, 1.952113234438002e-05, 4.80069502373226e-07, 1.017852696350019e-06, 7.2921729952213354e-06, 1.7521135305287316e-05, 4.9163223593495786e-05, 6.581842171726748e-05, 6.931529060238972e-05, 5.24849965586327e-05, 0.0005960673443041742]",20
274,0.011821838095784187,"[-0.00031322380527853966, -0.0002278788888361305, 0.0003408497723285109, 6.788074824726209e-05, -5.371207225834951e-05]","[0.0006955853896215558, 5.3063420637045056e-05, 0.0005975495441816747, 0.00029661954613402486, 0.0021618360187858343]",5
275,0.12211309745907784,"[2.7537523692444665e-06, 4.9091911932919174e-05, 2.2453154087997973e-05, 1.6471138906126725e-06, -6.40369819393527e-07, -1.351113354530753e-07, -1.3876451987471228e-08, -1.612838751441359e-08, 1.623380874171687e-09, -1.1072115446708608e-09, 1.4152738980754975e-09, 1.3957025535304979e-09, 1.224763068741197e-09, 7.001877966317238e-10, 7.164853155217088e-10, -3.190558928167775e-09]","[6.343241807371669e-07, 5.542003782466054e-05, 4.82867362734396e-05, 2.6486991373531055e-06, 4.485509180085501e-06, 2.0221134491293924e-06, 1.8246919353259727e-07, 1.7943771126738284e-06, 1.1590404369599128e-07, 2.662533233888098e-07, 2.202320047217654e-06, 8.567327313357964e-06, 1.6888992831809446e-05, 3.4499178582336754e-05, 3.612386717577465e-05, 0.0007163301343098283]",16
276,0.19303033221513033,"[2.106057399942074e-05, -8.49031493999064e-06, -4.9495183702674694e-06, -7.090779945428949e-06, -3.0932128538552206e-06, -4.5289749550647684e-07, -1.2220183975841792e-07, -8.803874607110629e-08, -4.507619877358593e-08, -2.0085025198568474e-08, -8.940816975666621e-09, -3.821328142805669e-09, -7.062997964268902e-10, -8.419465818976235e-11, 1.168993929434592e-10, 5.589373963665878e-10, 7.177086702725433e-10, 8.477197832590377e-10, 8.320563127384162e-10, 9.779098641971018e-10, 1.0933073335550603e-09, 1.2751161238000464e-09, 1.3297084544561244e-09, 4.020071830979077e-09]","[0.0007471127901226282, 3.715964703587815e-05, 1.837610761867836e-05, 0.0001819111203076318, 0.00020535658404696733, 2.5726294552441686e-05, 1.10768933154759e-05, 3.277490031905472e-05, 4.5592714741360396e-05, 4.365589120425284e-05, 3.906349593307823e-05, 2.4320997908944264e-05, 3.900455340044573e-06, 1.2470641763684398e-07, 9.616215947971796e-07, 2.1983965780236758e-05, 3.624733290052973e-05, 5.056899681221694e-05, 4.871751298196614e-05, 6.729415326844901e-05, 8.411321323364973e-05, 0.00011441401147749275, 0.0001244206796400249, 0.0011372274020686746]",24
277,0.10116898734122515,"[-9.744250564835966e-05, 0.00010907201067311689, 2.0221141312504187e-05, 5.650532330037095e-06, 1.0279325124429306e-07, 6.874933689005047e-08, 1.1361435525714114e-07, 1.808565386340888e-08, 1.8722106087665225e-09, 2.6123128105126625e-09, 3.032043727202449e-09, 1.842494712356313e-09, 1.6960858273407098e-09, -1.923501713463338e-08]","[0.00029704943881370127, 0.0004853776772506535, 0.00014727312372997403, 0.00011911160981981084, 3.836705673165852e-07, 1.474025339120999e-06, 2.866797149181366e-05, 4.319154413678916e-06, 2.3351819322670053e-07, 1.8758123587758746e-06, 1.0108117749041412e-05, 1.1796875696745701e-05, 3.2388830732088536e-05, 0.011571304872632027]",14
278,0.19252752233296633,"[3.613268518165569e-06, -4.705491846834775e-06, -4.9504956223245244e-06, -8.44812916511728e-07, -1.0035926152340835e-06, -3.580425982363522e-07, -1.561995190968446e-07, -4.758084415357189e-08, -1.6343548736585944e-08, -4.208690729257114e-09, -1.7252660411415377e-09, -1.080339595560531e-09, -3.887224431231573e-10, 4.991774008034078e-11, 4.548063037290717e-10, 6.17444817496704e-10, 7.617315667118874e-10, 7.288220027490411e-10, 8.471839896273536e-10, 9.796511379889239e-10, 1.0431452368564464e-09, 1.0870208067004228e-09, 1.1953799061714676e-09, 4.1475384238154334e-10]","[4.088958576176083e-06, 1.1140116839669645e-05, 5.5799515394028276e-05, 1.0776680028357077e-05, 9.972314001061022e-05, 7.405941869365051e-05, 7.630427717231214e-05, 3.5488777939463034e-05, 1.8943046597996727e-05, 4.868924406764563e-06, 3.2727405141486088e-06, 5.1331057875358965e-06, 1.1814528306786087e-06, 7.793042300363595e-08, 1.45556850839057e-05, 2.6827241526916623e-05, 4.083039675606415e-05, 3.73785660485737e-05, 5.0505092076491565e-05, 6.75340197631158e-05, 7.657187234144658e-05, 8.314869046444073e-05, 0.00010055221355287358, 1.2104880624974612e-05]",24
279,0.10262532159686089,"[5.535669333767146e-05, 8.643982437206432e-05, 4.5299304474610835e-05, 3.8313814911816735e-06, -5.871418693459418e-07, -5.234246600593906e-07, -1.350079372741675e-07, -3.816428773006919e-08, -2.6375408523904298e-09, 2.3134698601268155e-09, 3.45556872005659e-09, 2.9918476585066855e-09, 1.9755284075273494e-09, -5.355486276670263e-09]","[0.0007169285090640187, 0.00032043817918747663, 0.0003890023799613118, 2.5066530724870972e-05, 5.833455361425877e-06, 4.1936644265661016e-05, 2.190055420214776e-05, 1.1599347089941148e-05, 3.137487283311202e-07, 1.1624159697021241e-06, 1.0373692930443212e-05, 2.519523877708707e-05, 3.051432031497825e-05, 0.0005045654834248126]",14
280,0.1770223006606102,"[-2.9981763873365708e-05, -5.514313215826405e-06, -6.410875812434824e-06, -2.1680782538169296e-06, -2.335658280117059e-07, -9.97638807120893e-08, -3.9983994781778165e-08, -1.9387512040225374e-08, -7.736246310230399e-09, -2.731095793961913e-09, -3.932405789885962e-10, 5.01349906034676e-10, 6.222807824585175e-10, 5.981771189489393e-10, 7.753774289298576e-10, 8.819668328996499e-10, 8.407755602846123e-10, 9.745547702166846e-10, 1.041686625846694e-09, 1.1104061004019172e-09, 1.0519810578202282e-09, 6.773588911990203e-10]","[0.0010576325003057718, 6.653591844951734e-05, 0.0004783510812558234, 0.00031418242724612355, 1.9782619347097352e-05, 1.9400344172026962e-05, 1.6730933566577733e-05, 1.985346716537606e-05, 1.4572755389963277e-05, 7.2646603257453535e-06, 5.373671569941507e-07, 4.4218254515726585e-06, 1.2110720490454696e-05, 2.517904795240611e-05, 4.230639024171978e-05, 5.4737403843319044e-05, 4.974390321876854e-05, 6.683319224976003e-05, 7.635788642801344e-05, 8.676476136315614e-05, 7.787455251673236e-05, 3.228623609174974e-05]",22
281,0.13271032460033894,"[0.08193659037351608, -0.0012431987561285496, -0.00033884303411468863, 0.000303238834021613, 2.985100945807062e-05, 1.8153886003346997e-06, -2.1435121766444354e-07, -5.852780304849148e-08, 3.177805751874985e-08, 3.651184599107182e-08, 8.53448689497327e-09, 1.2304568475229871e-09, 8.923665695270699e-10, 6.312037004185811e-10, 3.003331472406501e-10, 9.104184767183554e-11, -3.106116608364573e-08]","[0.0003513701958581805, 0.004219720605760813, 9.775326179806143e-05, 0.0008683401974849403, 0.00014500044926535338, 7.428577191603836e-06, 1.1924028058274416e-06, 8.405384619436518e-07, 1.9478602553135715e-06, 1.6901725757634267e-05, 5.005334060115274e-06, 4.7351014131891134e-07, 9.96192966340459e-07, 1.752260459397803e-06, 1.0155613381357398e-06, 2.5922645363607444e-07, 0.06789147108793259]",17
282,0.08112184517085552,"[0.00024719611974433064, 0.00012157236778875813, 4.712488589575514e-05, 2.276869236084167e-05, 2.1037194528616965e-06, 1.3937686560439033e-07, -3.9646231186907244e-08, -7.466145035550653e-08, -4.58517526169544e-08, -1.0447283038672595e-08, 3.195821607349103e-09, 7.056252115944517e-08]","[0.00035342088085599244, 0.00013711422798223794, 0.00018214805459138006, 0.00048733429866842926, 4.180295945843682e-05, 1.5568025446555112e-06, 8.825894610708929e-07, 1.865645572252106e-05, 3.556058436515741e-05, 7.740406545053702e-06, 2.6398306545161176e-06, 0.004325561691075563]",12
283,0.0318883340805769,"[-0.00048323345254175365, -2.0101444533793256e-05, -0.0001128596268245019, -3.1604606192559004e-05, -3.882931650878163e-06, 9.304551440436626e-08, 4.663625986722764e-06]","[0.0001504555984865874, 4.609680388512061e-07, 0.00018247666594106704, 0.00020543938444461673, 4.086983608431183e-05, 2.543485493333719e-07, 0.0054894909262657166]",7
284,0.179302123375237,"[-9.807250535232015e-06, 2.523429793654941e-05, -2.1861262212041765e-05, -1.1379574971215334e-05, -1.9457872895145556e-06, -4.990425281903299e-07, -2.7482539621814794e-07, -6.638087057808661e-08, -4.998252478571885e-09, 6.9118519796518285e-09, 6.702022270488328e-11, 7.425459136456425e-10, 1.4523586777670516e-09, 1.4977887818901081e-09, 2.0133266165345276e-09, 1.1753941153713754e-09, 9.984565396692346e-10, 1.1052315729287443e-09, 1.2725022147108689e-09, 1.3775417473382845e-09, 1.4414143212349018e-09, 1.5386932616934246e-08]","[0.00023684525513090193, 0.00038090997259132564, 0.0005640543531626463, 0.0007297291303984821, 0.00012136415898567066, 4.724858081317507e-05, 7.511323201470077e-05, 2.1532625396503136e-05, 5.507015998773568e-07, 4.2879637476289645e-06, 1.5033316813628517e-09, 6.062420538910374e-07, 5.937276910117362e-06, 1.754035292833578e-05, 7.13096305844374e-05, 9.721801325213164e-05, 7.015167648205534e-05, 8.595799590693787e-05, 0.00011394540342735127, 0.00013353320537135005, 0.00014620335423387587, 0.016660338267683983]",22
285,0.16069256514310837,"[6.9352508944575675e-06, 0.0001164241402875632, 1.3409612620307598e-05, 3.695245368362521e-06, -5.279973720462294e-07, 2.1757367107966274e-07, 1.241938889506855e-07, 4.886006266247023e-09, -7.2669994466423304e-09, -2.031786516809575e-09, 6.028196608554026e-09, 3.361323441808395e-09, 9.85252990304275e-10, 7.759554110364775e-10, 6.372076755134515e-10, 3.898446565564484e-10, 2.685194566698357e-10, 8.274626123183637e-11, 1.4253489014071086e-11, -2.7108224998073638e-08]","[5.113425686431583e-06, 0.00047072747838683426, 2.2580254153581336e-05, 1.2571576917252969e-05, 2.0216473330947338e-06, 2.698403022804996e-06, 6.3322504502139054e-06, 6.170373012537311e-08, 7.583860792692576e-07, 2.836837040831597e-07, 1.1365049431333318e-05, 1.242281541635748e-05, 4.269285000191303e-06, 1.0592371836537495e-05, 1.2698697901214473e-05, 1.0694558113755193e-05, 5.0737753554130904e-06, 4.818107299797703e-07, 1.4296247741185653e-08, 0.05171087011694908]",20
286,0.12298469617962837,"[7.735205144854262e-05, 6.359277904266492e-05, 5.792102820123546e-05, 9.386125384480692e-06, -1.1437597322583315e-06, -9.35854586714413e-07, -2.96647442610265e-07, -9.891874697132153e-08, -2.632626738829913e-08, -7.93978127688888e-09, -1.89489091084738e-09, 9.350963336984819e-10, 2.117004793689148e-09, 1.857071163513524e-09, 1.6182789552843246e-09, 1.7359102599812104e-08]","[0.000983040314167738, 0.00014110685151536018, 0.00040061818435788155, 8.482749399263412e-05, 1.1482145964691881e-05, 6.714535265928134e-05, 5.113102452014573e-05, 3.778004975174554e-05, 1.5010864444775507e-05, 6.56219026495819e-06, 1.7546283288538689e-06, 1.4563490822183667e-06, 2.5744662707438692e-05, 6.067039066692814e-05, 8.190378866856918e-05, 0.02120480313897133]",16
287,0.07186969928443432,"[-0.00044787387014366686, -0.00015241604705806822, 1.3574295735452324e-05, -7.442705737048527e-06, -1.7018999187712325e-06, -8.971142619884631e-07, -3.3226240248040995e-07, -8.253535810354151e-08, -1.7266300389451317e-08, -6.602729474280977e-10, 7.14974888182951e-08]","[0.003436487168073654, 0.0002839201770257205, 1.5797353626112454e-05, 5.033439811086282e-05, 2.6138002795050852e-05, 6.449820648413152e-05, 6.661055522272363e-05, 2.610803858260624e-05, 6.026585197105305e-06, 3.9129950835103955e-08, 0.0017108999891206622]",11
288,0.15991963725537062,"[9.888721979223192e-05, 4.378771791380132e-06, 1.7470831153332256e-05, 1.331933958681475e-06, -2.4926680453063454e-07, -3.0294273756226175e-07, -6.321336343262374e-08, 1.5674229913997806e-08, 5.7232631966996905e-09, 4.716819379524395e-09, 3.3708345004157536e-09, 1.3667791343152658e-09, 7.149278391516134e-10, 5.752376908141343e-10, 4.807488296343365e-10, 3.3768102203346473e-10, 3.805525339295457e-10, 3.9175956922932187e-10, 3.3628835827137493e-10, -1.5903060202049346e-08]","[0.0003175094025209546, 1.7254391195820062e-06, 0.0002052878262475133, 9.755364771990571e-06, 2.6067662020068383e-06, 2.6569387046038173e-05, 6.891034445288824e-06, 2.2324527435557684e-06, 1.3711893416257226e-06, 3.913967702828813e-06, 7.995657142600976e-06, 4.345610705058789e-06, 2.9360803637246136e-06, 5.821224931423785e-06, 7.228258255054243e-06, 8.024038834264502e-06, 1.0190814464294817e-05, 1.0799879419209901e-05, 7.95799041952705e-06, 0.017796766012907028]",20
